Image File,Vendor Name,Customer Name,GSTIN,Invoice Number,Date,Total Price,Extracted Text
IMG_20260516_172057.jpg,A SAABRR RY MA,,,,,,"toe > o SAME eA SAABRR RY MA LeY Na NR. MAM EM Zn Bee UL... Qala Sa se DAT ete MMM li: 9 Code  BANK Branch : Tripolia Bazar, Jaipur DETAILS: Account No. : 560361000113493  Invoice Value (in Words) ¥ f y  TERMS & CONDITIONS : of  1. Goods once sold will not be taken back. * 2. Item not to be change after 15 days | 3. Interest @ 24% will be charged after due date. » 4. All subject to Jaipur Jurisdiction  «| §. E. & 0. E. + 6. Please check the Material Before Use.  93145 12534  MSME No. UDYAM-RJ-17-0055796  Deals in : All type of Dyes, Natural Dyes, Natural Soap, Textile Fabric, Natural Dyes in Powder From for Jute, Cotton, Wool & Silk  43, Godhon Ka Rasta, Kishanpole Bazaar, Jaipur-302002 (Raj. YY. eo : e-mail : hindnatural@gmail.com Dah. Wnts  as a eh ee fe  POOP nen e nena ee CC NEE TTEEEesee see eeeeceeseneceeteesescarsusercesestssseeees  Amount ' (Taxable Value)  eit SR 4 eae wae  UNION BANK OF INDIA.  BAI  Be!  Round Off - De  IFSC Code : UBIN0906085  SS RDS > eA  ye Lf  J Prop-AManager"
IMG_20260516_172121.jpg,MUA TY ES,SHED,,,,60125.0,"4 ¥ 2m a ar ‘ senha ret * reek tae rie ae } aoe WSs Pads vO a - +e etret MUA TY ES y a a re “Sh me Ts se. 2 ary. Ne Oe Os SE aS So iy Lica os oe ah  m™ Tax Invoice  a}  cae, Gems Invoice No. Dated mi = i Fae Agra Road, Near Wireless, 310 13-Aug-25 olice Line, Jaipur -302003 Delivery Note Mode/Terms of Payment  GSTIN/UIN: O8AAYPY6446J1Z1 State Name : Rajasthan, Code : 08 E-Mail : ajayyadav061@gmail.com  Consignee (Ship to)  Other References  Reference No. & Date.  Dated  Buyer's Order No.  SHED  29-30, Samaysaar Bunglow, Surat Dispatch Doc No; Delivery Note Date GSTIN/UIN - DPAAAAHY7933G1ZY  State Name : Gujarat, Code : 24 Dispatched through Destination  Terms of Delivery  Buyer (Bill to) \ SHED | 29-30, Samaysaatr Bunglow, Surat ' GSTIN/UIN 2 2D4AAAHY7933G1ZY  State Name - Gujarat, Code : 24  Amount  Description of Goods HSN/SAC: | ‘Quantity  ) J} = 71049900 | 1,000.000 kg 50.00| kg 60,000.00  ® Synthetic Rough Stone 425.00  Total] __|#4000.000 kg NY tr Z 60,125.00)  a [Amour Chargeable (in words) Indian Rupees Fifty Thousand One Hundred Twenty Five Only  HSN/SAC  Integrated Tax Total  Amount Tax Amount 125.00 :  71049900  Tax Amount (inwords) : Indian Rupees One Hundred Twenty Five Only  Company's Bank Details  Bank Name : IDBI Bank Alc No. ; 0884102000002080 Company's PAN : AAYPY6446J Branch & IFS Code: Rajapark, Jaipur & iBKLO000884 | y ‘for Yadav Gems  Declaration We declare that this invoice shows the actual price of the  goods described and that all particulars are true and correct.  Authorised Signatory  This is a Computer Generated Invoice"
IMG_20260516_172127.jpg,SHED,SHED,,,,40100.0,"Tax Invoice  Yadav Gems  Plot No, -7, Agra Road, Near Wireless, Police Line, Jaipur -302003 GSTIN/UIN: O8AAYPY6446J1Z1  State Name : Rajasthan, Code : 08  E-Mait : ajayyadavO6t @gmail.com  Consignee (Ship to)  SHED  29-30, Samaysaar Bunglow, Surat GSTIN/UIN : DAAAAHY7933G1ZY State Name : Gujarat, Code : 24  Invoice No.  Dated  17-Dec-25  360 Delivery Note  Mode/Terms of Payment  Reference No. & Date. aR A Buyer's Order No. Dispatch Doc No.  Dispatched through  Other References  ‘ Dated  Delivery Note Date  Destination  Terms of Delivery  |Buyer (Bill to)  SHED  29-30, Samaysaar Bunglow, Surat GSTIN/UIN : PAAAAHY7933G1 TANG |State Name : Gujarat, Code : 24  — }Sl} Description of Goods  / HSN/SAG Quantity  Rate  per  Amount  Im 1 Mix Semi Precious Rough Stone | |  7103 200.000 kg  KG  200.00  kg 40,000.00  +28  100.00  | Total 200.000 kg Z 40,100.00 | Amount Chargeable (in words) E£.& OF Indian Rupees Forty Thousand One Hundred Only HSN/SAC, Taxable Integrated Tax Total Value Rate Amount Tax Amount 7103 | “40.000.00|/ 0.25% | 100.00 400.00 Total 40,000.00 100.00 100.00  Tax Amount (in words) :  Company’s PAN Declaration  indian Rupees One Hundred Only  - AAYPY6446J  Company's Bank Deiails. Bank Name Alc No.  : IDBI Bank - 0884102000002080 Branch & IFS Code: Rajapark, Jalpur & IBKL0000884  We declare that this invoice shows the actual price of the goods described and that all particulars are true and  r Yadav Gems  Authorised Signatory  |  Jor [2 ©  This ls a Computer Generated Invoice  Or) ig: ) 0 Va  y W\/O pre  t"
IMG_20260516_172139.jpg,CNC GSTIN,SHED,24EQNPM9158Q1ZP,,17/11/2025,,"MK CoreCNC  605-606 shukan palace , B/h kasanagar lake guarden Khan faliya, Katargam Surat , Gujarat 395004,  Co India. re CNC GSTIN - 24EQNPM9158Q1ZP Udyam No - UDYAM-GJ-22-0463975 No sasesten TAX INVOICE Email - mkcorecnc@gmail.com No. >MKCCA0 | Place Of Supply : Gujarat (24) Invoice Date 217/11/2025 Terms : Due on Receipt Due Date 2 17/11/2025 Bill To Sn eae Riana SHED 29-30, SAMAYSAAR BUNGLOW, 29-30, SAMAYSAAR BUNGLOW, NR NANDINI 3 VIP ROAD, | NR NANDINI 3 VIP ROAD, SURAT \ SURAT 395007 Gujarat | 395007 Gujarat India | | India GSTIN 24AAAHY7933G1ZY | a aa BRU RMEUIMIANUNOAMIAVEU ANNALARA TA ete et len me AN | i i | S6sT || i ns i # | Item & Description % Amt | Amount | 7 | 9 TEETH GEAR | 9% | 2,925 | 32,500 | | aan TT TATE TUTTE TANT j it Sub Total 32,500 Total In Words ! (iii i iG Indian Rupee Thirty-Eight Thousand Three Hundred Fifty Only) 4 CGEST9 (2%) 2,925 SGST9 (9%) 2,925 Bank Name: Yes Bank LTD. Hi ‘ , \ 238,350 Account Number : 040061900019510 Total 2 | IFSC Code: YESB0000400 Balance Bue $38,359 Account Name: MK CORECNC x mG; et): 7  Branch At:  Terms & Conditions  required, will be charged extra.  Varacha road , Surat ( Guj.)  — Payment to be made by A/C or Cheque only. ) | — After machining of during machining , if there would be any extraiwork  — Subject to’ Surat ‘jurisdiction only E.&.0.E  oar  i  oy  \) y ; Zoho Crafted with easé using )))-  } Invoice"
IMG_20260516_172148.jpg,ZD TAX INVOICE  SA GAR CIIEEL,,,,10-06-2025,89513.0,"24BY1PA6096H1ZD TAX INVOICE  SA GAR CIIEEL  51 , ROAD NO:-6, BESIDE LUNAR PLASTC, NEW ESTATE UDHNA SURAT  Tel - 9913832004  Os  Original Copy  }  | 3. Subject to ‘Gujarat’ Jurisdiction only. |  oo |  Authorised Signatory  $$$ - $$$ —_—_-— — 4 1 \ : ace suljarat (24 Invoice No. ey | Place of Supply . aL at (24) 4 vat 2A a\ (C = \ Date of Invoice 10-06-2025 Reverse Charge Hae A Ma a Billed to Shipped iy, | oes FHC IGAWIAV RAR BUNGLOW | = = A\IO an U ia SK \\ S KN fi ve \ | 29-30 , SAMAYSAAR BUNGLOW , 29-30 ean (SAM Bove 1 NQ_NANDINI 3 VIP ROAD , [ NR. VANDINT 3 VIP ROAD , | SURAT SUKAI ¢ ~ . MOA LISS FOZINITY | GSTIN / UIN . 2A AMMHY7S33G6 1ZY GSTIN / UIN  QADRDAHY79S3G1Z"" t wa een - = : eal ‘A i ( + rar hi Saale ad fo | S.N. | Description of Goods HSN/SAC aty. [Unit Price ArOUNLK ) | j vi Coue | | { C= | 1 + | y 26 4S 4 +) =I AOE (910 | @ accoy see 7298 360.25 | Kas. 140.00 50,425.00 | | { i \ 1 1 ! | | | | i | | | i | t | | | | j t | | | | i | : | | | | | | | | | | Liab | | Hig | Rit {OVE OvA | SY) 5 SR EAS AAA bY) NOX UG LAY lay (VvA\, 2 /\ (=i2Xa = SVU - Ue (ee Jey (as) \ Pues 1) Add - SGST @ OOO"" % A 520 15 Less : Rounded Off (-) 0.30 io : | Grand Total 360.25 Kgs. st 89,513.00 | L 4 | Tax Rate Taxabie Am CGST SGST_ Total Tax / 5 50,438.00 4,539.15 14,589.15 078,50 { | | Rupees Fifty Nine Thousand Five Hundred Thirteen Only BANK Details Bank name; - HDFC BANK AC/NO = 502000651905 | 52 ,mnewoees 46 PERANC! 1, UDI NOG NAGAR UDUNA | Lei’ COMP RIEDS Receiver's Signature | = (OLS 1. Goods once sold will not be taken hack - - "" a! VANS: Ny Ba ty 2. interest @ 18% pd. will be charaed if the paymer | ® 16 ia! fe Will be charged if the payment EOMSAGAR STEEL iS NOL made with in the stipulated tirne 7  a  — ="
IMG_20260516_172200.jpg,TAX INVOICE,SHED,,,27-06-2025,59120.0,"a ay) GSTIN © 24BY1PA6096H1ZD Original Copy | | TAX INVOICE | 51 ROAD NO:-6, BESIDE LUNAR PLASTC, NEW ESTATE | UDHNA SURAT Tel : 9972832004 No 947 | Place of Supply Guiarat (24) | | o VV Ic : Ly i | Date of Invoice 27-06-2025 Reverse Charge N Shipped to: BD) ty oun yi, SHED 3 SLOW 99-30 . SAMAYSAAR BUNGLOW , 29-30 , SAMAYSAAR BUNGLOW , 29°30) SANIAY SHAS DLN | me aie ae VIP ROAD NR. NANDINT 8 VIP ROAD , | see hit V< SURA | | |GSTIN / UIN DAP AAHY 793361 ZY HSN/SAC Oty.| Unit PARAS Arnount{” ) HESS A | | | 7228 357.87| Kgs. 140.00 | 50,191.80 | i { | | : | see, | | | | \ \ I f | ; { | | | { | | | | / | | | | | : 1 Sh y J, i 1 | | | | | : | | | = i Hl | | { | awa @ ars @) VU, U O Prac pen OSS, GN NN D.EO | NSCS ie Add SGST @ 900 % | 4599 14 Less : Rounded Off (-) 0.12 .? va : | - Grand Total 357.87 Kas. | 59,120.00 PEI EUAN L A { Tex Rete Taxable Amt CGSif SGST Total Tax iS 50,101.20 4508.16 4508.16 § 8,016:62  |  } J  Vad wlan hw 5  IIDEONANNND 49 bib UUUI at  Thousand One Hundred Twenty Only  BANK Details  Bank namie; - HDIC BANK AC/NO =! S0 200085190519  FAUT SRI FLIED INES NISSEN LISSA UD  DINAMO 7,  LAL PY CAG INU S OU ur,  at) eee ie rerms & Congitions  Ea OE  1. Goods once sold will not be taken back 2 interest @ 18% pa. will be charged if the payment iS Nol rade with in the stipulated tirne  3. Subject 10 ‘Gujerat’ Jurisdiction only  Rece  iver's Signature |  For SAGAR STEEL  Authorised Signatory  wey  vy  a  ———S i rs"
IMG_20260516_172215.jpg,TAX INVOICE,,24BIJPJ2549D1ZH,,,,"|; Whit \ state Code : 24 TAX INVOICE eth ‘Valew \  VALLABH TRADING |  NON-FERROUS METAL MERCHANT Hanuman Faliya Corner, Yakutpura, Vadodara - 390 006. (Guj.) M.: 9898307809  Dt. of Supply :  Place of Supply :  State Code :  Buyer (Billed to) ors) Add: 99-20 SAMAYSAAR BONGLOW  USL x.) SURAT Pin n Code : 24S oo 4 GSTIN No.: Ze Pin Code:  QUANTITY  AMOUNT  ‘i  Paring  TOTAL Before Tax ot Jo6 |  | HSN/ SAC] ee PARTICULARS CODE |  Orin No.: 24BIJPJ2549D1ZH |  Bank : IDBI BANK LTD. Add.: JUBILEEBAUG, RAOPURA, VADODARA.  AIC. No.: 1910102000004985. -. | IFSC : IBKLO001910 .  Round Off Add / Less eu | Uz  + Taxes will be charged extra as applicable. For, VALLABH TRADING + All rates are net & ex-godown Vadodara i.e. packing & forwarding extra as cost. « Goods once sold will not be taken back.  * Interest at 24% p.a. will be charged for payment after due date  * Subject to Vadodara Jurisdiction.  oe) & OVE: | Authorised Signator MENHAM AY NIM RAARI eg)"
IMG_20260516_172232.jpg,TAX INVOICE,,,,,,"State Code : 24 TAX INVOICE Original : White  VALLABH TRADING Duplicate : Yellow  NON-FERROUS METAL MERCHANT Hanuman Faliya Corner, Yakutpura, Vadodara - 390 006. (Guj.) M.: 9898307809  ey Transporter :  Dt. of Supply :  Place of Supply :__  n  Consignee (  {  Shipped to)  Add.: =-20 in)  NR NANHTNWIZVIP LOAD SULT Pin Code :.21S 0 OF GSTIN No: QMARAHYS9 23 GrtZY | Pin Code :  HSN/SAC QUANTITY RATE i AMOUNT oy  | Kg. Gms.  aa TOTAL Before Tax Base || | vesst_V%| 5 cuu 20!  t  PARTICULARS  Bank : IDBI BANK LTD. Add.: JUBILEEBAUG, RAOPURA, VADODARA. AIC. No.: 1910102000004985  IFSC : IBKL0001910  ¢ Taxes will be charged extra as applicable.  ¢ Alrates are net & ex-godown Vadodara i.e. packing & forwarding extra as cost. \ « Goods once sold will not be taken back.  + Interest at 24% p.a. will be charged for payment after due date ‘ % Subject to Vadodara Jurisdiction.  +E.&0.E. | Authorised Signatory  \  ‘  rae ro  IAS TU neexyde  AT  W  rw bres  By t “  me Vit «7  esa hs  4  7 We  Zi wR  SRT Re ONY E  To alt ’ TW aq  ."
IMG_20260516_172246.jpg,KIMRAY BEARING CENTRE GSTIN,,24AANPP3672J1ZA,,,,"aft ona\aitet ota7: 1 ener ft a1 Mien Off. : 95106 09481 E-mail : kbc2772 @ gmail.com Mob. : 94288 68817  -GJ-22-0361727 wowcizeonry  KIMRAY BEARING CENTRE GSTIN: 24AANPP3672J1ZA _4/907, Tulsi FallySECUN rarer  State : Gujarat, Code : 24  ue Y IC  ie 4 0  +E UA  a  pes NUH. igi  Bank Detalls: HDFC BANK BRANCH : Mahidharpura, Surat. Ale. No. 50200048542602 RTGS/NEFT IFSC CODE : HDFC0006022  Bank Detalls: BANK OF BARODA BRANCH :'Sagrampura, Surat. Alc. No. 02600200001167 RTGS/NEFT IFSC CODE ; BARBOSAGRAM  TERMS : (1) Payment within ..‘....... days from the date of our invoice. i B Interest of 24 % per annum will be charged after due date. For, KIMRAJ BEARING CENTRE 3) The amount due under this bill should be paid to this firm by means of An \e A/c. payee's cheque of A/c. payee's draft only. % - a . ee ON,  (4) Subject to Surat Jurisdiction.  E.&0O.E. Authorised Signatory  Ye aig Pape po ee ¥ 27 2tSeis Pipes ye: “ys teh Fe J ies A  Bre 0 eee se  Yr N PERT.  46"
IMG_20260516_172252.jpg,TAX INVOICE  PYRAMID GLASS AND ALUMINIUM,,24GMVPS6203Q1Z1,,,2220.0,"4  Fest iginal Cop BomiN © 24GMVPS6203Q1Z1 vist Original Copy TAX INVOICE  PYRAMID GLASS AND ALUMINIUM  PLOT NO.68, GROUND FLOOR, DEVCHAND NAGAR IND. SOC, UDHNA, Surat PAN :  NID n an Y ~ fO A\  ALa a neere er ley Qitiarat L /20R6 G piace Ur oulllty WUjalat az + J 2evuezy 4 |  N6-04-2025  Raverea Charae aWIEISI SIE ale  ay oe iy Billedto : Shipped t Shed  Shed d tT) a ec fr 29-20, Samaysaer Bunglow, Nr 79-30, Samaysaar Bunglow, N  47 °-u  Nandini Q vin Bnar|  Nandini Q MID Road, Surat Guiarat 395007 Surat Guiarat 395007  State : Gujarat (24)  State - Gujarat (24 Ange ST 2 ay GSTIN / UIN - DAKKAHY7933G612Y  vo  GSTIN / UIN - Q4KAAHY7933G6 1 ZY  | [ is SN. fpeeb: eon ot Goods HSN/SAC Qty. Price Armount(Rs.  sa  8 70099100 2.0000 1,640.60 2220.00 SS  05 MM MIRROR  N  Se) onn©  e  A NESTE @ SGST @ Rounded Off (-)  Nn  OO iSO (©  QO &  OD (6s) ~! OQ  > Ss  Grand Total 2.0000 Samt  CGST Amt. SGST Amt. Total Tax 295.2 295.20 590.40  Rupees Three Thousand Eiaht Hundred Seventy Only  Bank Details . HDFC BANK , A/C NO:- 0200085289401 |. [FSC CODE: -HDFCOQ009S5  erms € Concitioris  &  Goacs once sold will not be  nierasit /9) tk“  te Sat ey aS rotor  2, WILDS BAeiGes ut Tne nB\s ‘ =f) Yi ” / SAG YAN TE UNINaS A t fhES ys Latfys x \ AL. ; U ALUN NU 4  ae} BL Re |. me me MIGUS visti) wre Supbiaica wine  Subject to ‘Gujarat’ Jurisdiction only  RO a SS Authorised Signatory  , . ee ashing De Lt"
IMG_20260516_172258.jpg,er CG men Ch. OE a on 4,,,,,4897.0,"er CG men Ch. OE a on 4  GSTIN 24GMVPS620301Z1 Wii Oriainal Copy | TAX INVOICE Gaui GROUND FLOOR, DEVCHAND NAGAR IND. SOC, UDHNA, Surat } a PAN - i MANGIGE (NC 19/9995 406 j oe Re oii SUD Gujal al (24) | pie ees 57_NA-9025 Ravyarca Charge mreN| { ‘Hod Shipped to ae ae Shed | ' | aay OW 29-20, Samaysaar Bunglow, Nr a ee SMELT Bunglow, Nr ‘let a) Wie, Abe | Mandini 2 win Roo, 1 S{Ale Bei alh) seas ! Ie rat taliceat SBBO7 | Surat Guiarat 395007 ijarat (24) | tat Gujarat (24) State Gujarat ( a a / UIN SA AAMY 79331 2Y GSTIN / UIN DARAAHY 7/9336 1ZY | tly wou my | ISN | Description ot Goods HSN/SAC Qty. | Unit Price) Arnount(Rs. | Code fa g loa MM TOUGHEN GLASS 70071900} 9.0000 ae 461.15 4,150.25 | [ | { § i) r | | | i i | i | 4,150.35 | | Add: CGST | @ > 9.00 % 373.53 | Add : SGST @ 9.00 % 373.58 | | ey Less: Rounded Off (-) spr L | x Grand Total 9.0000 Samt | 4,897.00 |  ne  By Reale TaxabieAmt. CGSTAmt. SGST Amt. Total Tax | 18% 4,150.35 373.53 273.53 747.06 Rupees  Four Thousand Eight Hundred Ninety Seven Only  =  Bank Details  HDrC BANK , A/C NO:- 0200085239401, IFSC CODE:-HUDFCUU0UY 4  Terms & Concitiors  jRecelver’s Signatur  é | E&OE.  Goods once sold will not be taken back. ; TT Scan 4. imerest @ 16% 9.2. will 5e energea sf ine payment = HO Mace wil wn the stipulated time  hor PYRAMID GLASS  AND ALUMIN  3. Subject to ‘Gujarat’ Jurisdictian only  UM |  Authorised Signator  ze  Ae eS AES Mal ORD i"
IMG_20260516_172348.jpg,J IA LA,,,,,,"A—\LZS 114 J IA LA “Si 3 ra M. 8511397233 - 87807031 08 | ll Shree Ganeshay Nam  Dashamaa Engineering Works  — BWORKS ALL TYPE OF ENGINEERING REPAIRING & JO  t-394210 Plot No. 8. Ground Floor, Shiv Nagar Ind. Estate, B/h. Petrol Pump, Udhna, Sura  TAX INVOICE GSTIN : 24BJZPM1877Q12Z0  State : Gujarat State Code : 24  ita Invoice Number :__ J  Address 2A 30  AT FA INGUIN = » oy ASSUoaeeae estate Code  Party GSTIN No.  M12KXBO HALAS NEA  he mm\6 X\OO MES. stud  ~  ~  Rupees in words ..9Z. ot )icd ee SUI... aa 2). aL VAEE co me 2 | EY  | ""7 Bank Name TAC y Co E oom AIC aNo. 0 Oe ce | IFSC Code  TERMS & CONDITION :- i ing Works 1. This bill is for goods delivered as per your order and in perfect condition. For, Dashamaa Engineering  2. Goods is handed over to carrier's at buyer's risk and i only, _| 3. Broker is responsible for buyer's payment dues. Authorised StF  4. Interest will be charged @ 21% if payment is not made as per payment condition. 5. Subject to Surat Jurisdiction"
IMG_20260516_172357.jpg,ALL TYPE GF ENGINEERING REPAIRING & JOB,,24BJZPM1877Q1Z9,,,,"a  La — ‘ i )  Dashamaa Engineering Works  ALL TYPE GF ENGINEERING REPAIRING & JOB WORKS Plot No 8, Ground Floor, Shiv Nagar Ind Estate, B/h Petrol Pump. Udhna, Surat-394210  State Gujaral TAX INVOICE State Code 24 GSTIN : 24BJZPM1877Q1Z90  Name S lf é y Invoice Number | address ZA-3D SarVyasay BunGinrs Date n jae i. :  a  S|  |  | Party GSTIN No. HAH LN ee eS  No Description | eee | Quantity Rs  Hh GAyak sk MS WH?)  | Emm AVE MO a2}  ‘o CANA wren hy “wae |  Jemes tees Wn way  Le hom}  | lsonrvel (900 +0 b . | \ = | .  au WY |  ny | Total Amount Betore Tax Ss S Ow- OH E  Betis et) 4 wih w  Aupees in words ot Ae creel a lms 24 < AB age) ae fit? | Ads ScST al 7. 1S Oe ~ > ol rs  | Aca CGST f VAN Sg _— =O) te £.eer DD BRS Ee a es ee Om.h!”!]lUlUCé<(‘ C*#:CiCC Lk !!Llt!tC dK lCULDL lee  | Gabe ee et) CaN  aes  = mew H ~~  5  >  ""  3  $  i  R  ;  :  3  :  3  :  i  i  ;  5  3  t  Bank Name esvvh  | AIC. No, SvnvvBs3baCY |  } | FSC Cede RS a “at TERMS & CONDITION :- | 1 Ties b& © for goods delivered as per your order and in perfect conaition For, Dashamaa Bagine ering g Works 2 Goods ® handed over to catners a! buyer's nsk and responsibdity only ‘ : roca @ Feeponsible for buyers payment dues ; nterest w#i be charged @ 21% 4 payment Ss NOt Made as per payment condition ; J 8, Sebyect to Surat Junsdachon sin Authohsed ignatory  QE Scanned with OKEN Scanner"
IMG_20260516_172410.jpg,ALL TYPE OF ENGINEERING REPAIRING & JOB,,24BJZPM1877Q1Z0,,,,"N2 8780703108 ll Shree Ganeshay Namah Il M. 8511397233  Dashamaa Engineering Works  ALL TYPE OF ENGINEERING REPAIRING & JOB WORKS Plot No. 8, Ground Floor, Shiv Nagar Ind. Estate, B/h. Petrol Pump, Udhna, Surat-394210  State : Gujarat TAX INVOICE State Code : 24 GSTIN : 24BJZPM1877Q1Z0  Date : [tice G alos  Ch. No. : a  —*  DEQ 2) ee  Description  Q\$SK100 MS. HV. VO |pr00 CW FESO DHA LVRS BNL) 3988 YO  (224 ee 5 ree®) \ ' |  S -G. Zone SUR:  CNG ae SKY FHYZI2 ie  (eye (Drone Ohwrer che  =X see  Bank Name AIC. No.  IFSC Code TERMS & CONDITION :-  1. This bill is for goods delivered as per your order and in perfect condition. For, Dashamaa Engineering Works 2. Goods is handed over to carrier's at buyer's risk and responsibility only.  3. Broker is responsible for buyer's payment dues. f 4. Interest will be charged @ 21% if paymenit is not made as per payment condition. ; =e 5. Subject to Surat Jurisdiction Authorised signatory"
IMG_20260516_172420.jpg,ALL TYPE OF ENGINEERING REPAIRING & JOB,,,,,,"1amaa Engineering  ALL TYPE OF ENGINEERING REPAIRING & JOB WORK ist No 68, Ground Root. Shiv Nagar ind Estate, B/h Patrol Put  “Udhna, Surae394240 Suse Gujarat TAX INVOICE i  State Code 24 i GSTIN : 248JZPM1877012Z0 Fiat. SE Ss : >,  Adsions 20— 20 7 Sane) 56 wis, \B eae ABW. AUK. NA COL NAO Bac a oS ee  H U Aer oe 111 i me wpa PO CLOT E LDP ae CO Le te nent ' Party GSTIN Na. % Dates A yo eb ont marco A boy hed sre ‘i J ib) strengin esi sadrap tay alone er non ne i : oie  YKs |  hes Lea rng v0 10h ORO EOL INLD NT ILO SAH:  Bieri pia  Reet renee)  55 ys | (avant Gadde aarp ARR eRe e TION EE ScmyRAAC OLS Rode AEH PBR TNLEO SRAA a NAN aS Yet noha RS ieee i A opie icmp Meg  1a 32.K%\0 at ih  Je aa REIT SEES saat  ELIE IE EIDE . Gee rn eal armapigiihio STE Re cent:  Sie D PETE i5paa AE  Sse  “g  \  RNa Ri te aru tina Ab a kong PUA cree en pee er ff) Sei ay DT ace SO aa  BRERA FRE PC Leah May ot ; { Li ati SE eT rt rene NP CRORE Awd 7 Pur teal vuiacciat cate  it i tt at a pat eo at ni Fen, Goma En  Wiss Od AVORGANi Nt (iy  3SIYdNSING sj CE Scanned with OKEN scanner"
IMG_20260516_172441.jpg,SHREE GANESHAY NAMAH,SHED,24AAAHY7933G1ZY,,24-09-2025,1400.0,"7 if te Sr ee ee eS  ""SHREE GANESHAY NAMAH:"" ORIGINAL  INVOLCE  MAYUR TRADERS  [MEHTA KACHARABHAL VITHALDAS] 4/15 NAVAPURA GHANCHI SHERI, NR BARDOLIWALA STATIONARY OPP TOWER, TOWER ROAD, SURAT Gujarat 395 003  GST NO. : | 2URGURRSS2DBLZN Phones : 8238666447, 8401893124 PAN No.: ACUPK3822E Te EE SIA OR RRL Maa aR A Details of Receiver (Billed to) Invoice No. : 2384 /25-26  SHED Date : 24-09-2025  29-30 SAMAYSAAR BUNGLOW  NR NANDINI 3  VIP ROAD VESU SURAT State : Gujarat Code: 24 GST No. 24AAAHY7933G1ZY PAN  : AAAHY7933G  Sr. Description HSN Code Grae Unit Rate CGST% SGSTzZ RSe  P.U.FOAM SHEET SSA ALS\IL0) | 20.000 Pcs BY J8Z/, 9200 9.00 1186.40  o | LD 7 MM |  Total Rs. 1186.40  106.78 BANK DETAILS VA +SGST 106.78 BANK OF BARODA [02610200001131] ) IFSC CODE:BARBOPARSIS } Ny 20 Total Rs. 1,400.00  Rupees : ONE THOUSAND FOUR HUNDRED Only  TERMS  (1) We reserve the right of recovery before due date at any time.(2) The sale’is understood to have been made after due consideration of the quality of goods and prevailing rates. (3) Report shall have to be presented within 24 hours of delivery, where after no complaints of any change in quality or shortage quantity shall be emnslcgred (4) The goods are despatched at buyers risk, (5) The payment of this bill shall be made by the due date failing which interest &'the rate of 2.58 p.m, shall be charged from the due date.  (6) Subject to SURAT Jurisdiction,  YUR TRADERS  r x  oe  2 Ei eee  Received Prepared by Authorised Signatory  7 *  .  & = yd  or  y a, ry. (4 a  > y"
IMG_20260516_172448.jpg,STAR INDIA TEXTILES,SHED,24AAAHY7933G1ZY,,09-09-2025,,"ak $ 4 <y oe tajes Cheah  Oe I LR ee  on \!Shree Ganeshay Nam  sd  STAR INDIA TEXTILES  Sales Office : 109, 1st floor, Muri textile Tower, Pur Road Bhilwara-311001  State : Rajasthan (08 ), India Phone : 8233590008, 9413861915 EMAIL : starindiatex@gmail.com GSTIN : OSBMZPD4968E1ZG  Date 09-09-2025  Invoice No. ; $1/4326  Challan No.  SHED 29-30, SAMAYSAAR BUNGALOW OPPOSITE EMPIRE REGENCY APARTMENTS, NEAR NANDINI 3 VIP ROAD, VESU, SURAT-395007 STATION -VESU,SURAT STATE -GUJARAT-395007  GSTN -24AAAHY7933G1ZY  SAME AS CONSIGNEE  ;  CONTACT __ 9265334140, 63573831 50  &  C ere  Rede  BAMBOO FIBER 5305| 2 BAGS | 32 KGS 605  2BAGS 32 kgs TOTAL 19360 Less Discount  Punjab National Bank Add, Packing AIC No. 4667002100017161 Freight IFSC PUNB0466700  Pur Road,Bhilwara 19360 7a SAFEXPRESS PVT LTD Lr Date Lr No. 968  ASS  TOTAL TAX  E WAY BILL 7215 6013 2241 Vehical No.  |__NETT AMOUNT  i TWENTY THOUSAND THREE HUNDRED TWENTY EIGHT RS ONLY  Condition |  1.Payment should be made by A/c payee cheque only. For STAR INDIA TEXTILES  2.Intrest @18% p.a. will be charged if the payment is not made With in stipulated time. |  3.Subject to ""BHILWARA"" Jurisdiction only.  4.Goods once sold will not be taken back,  Prepared B"
